,cardinality,dimensionality,number of clusters,number of iterations,label mode,centroid mode,round,total time,label time,centroid time,cum_data_transfer,n_data_transfer,std_data_transfer,max_data_transfer,min_data_transfer,cum_centroids_transfer,n_centroids_transfer,std_centroids_transfer,max_centroids_transfer,min_centroids_transfer,cum_labels_transfer,n_labels_transfer,std_labels_transfer,max_labels_transfer,min_labels_transfer,cum_dists_transfer,n_dists_transfer,std_dists_transfer,max_dists_transfer,min_dists_transfer,cum_kernel,n_kernel,std_kernel,max_kernel,min_kernel
375,500000,2,1536,3,cuda,numba,0,0.34790992736816406,0.33928894996643066,0.006323099136352539,0.0009192320108413697,1,0.0,0.00091923201084136966,0.00091923201084136966,0.0005711680054664612,3,3.4437661245741773e-06,0.00019523200392723085,0.00018751999735832216,0.0016475520431995393,3,0.0001855405368449945,0.00081120002269744872,0.00040598401427268982,0.0025381120443344115,3,1.3117173581747508e-05,0.00085625600814819339,0.00082752001285552978,0.3306547164916992,3,4.4383115094263999e-05,0.11025392150878906,0.11015567779541016
376,500000,2,1536,3,cuda,numba,1,0.3473019599914551,0.3388056755065918,0.006270885467529297,0.0008711040019989014,1,0.0,0.00087110400199890141,0.00087110400199890141,0.0005669439882040023,3,5.2559501960247413e-06,0.00019593599438667297,0.00018323199450969696,0.001688032031059265,3,0.00018328599921371423,0.00082185602188110352,0.00042985600233078004,0.002536703944206238,3,5.8140304816297949e-06,0.00085215997695922848,0.00083801597356796269,0.33057641601562504,3,1.3384142834696098e-05,0.1102020492553711,0.1101732177734375
377,500000,2,1536,3,cuda,numba,2,0.34665799140930176,0.338106632232666,0.006312847137451172,0.0008912960290908814,1,0.0,0.00089129602909088137,0.00089129602909088137,0.0007752320021390916,3,9.502761163903686e-05,0.00039280000329017641,0.00019120000302791596,0.0016975360214710235,3,0.00018972605437344854,0.00083414399623870847,0.00042928001284599302,0.0013258239924907682,3,4.6480069621554651e-06,0.00044784000515937805,0.00043647998571395873,0.3306315231323242,3,1.2828158334928662e-05,0.11022278594970703,0.11019280242919922
378,500000,2,2048,3,cuda,numba,0,0.4556150436401367,0.4468390941619873,0.006314992904663086,0.0008977280259132385,1,0.0,0.00089772802591323855,0.00089772802591323855,0.0005621439814567567,3,1.0773850959179841e-06,0.00018886399269104004,0.0001863359957933426,0.0012605439722537994,3,7.0119346469943195e-06,0.00042966398596763609,0.00041292798519134522,0.0012919360101222993,3,1.0214649567592151e-05,0.00044217601418495179,0.00041734400391578674,0.4406174621582032,3,2.3939499630911289e-05,0.14689340209960938,0.14683897399902343
379,500000,2,2048,3,cuda,numba,1,0.4559299945831299,0.4471261501312256,0.0063092708587646484,0.0009065600037574768,1,0.0,0.0009065600037574768,0.0009065600037574768,0.0005625600069761276,3,1.8328686299942575e-06,0.00018928000330924988,0.00018499200046062468,0.00127292799949646,3,4.0435207664001702e-06,0.00042726400494575502,0.00041859200596809388,0.0016859199702739715,3,0.00019298803348531232,0.0008347839713096619,0.00041868799924850463,0.4405334777832031,3,2.2723068894008749e-05,0.14687539672851563,0.1468214111328125
380,500000,2,2048,3,cuda,numba,2,0.45786404609680176,0.449138879776001,0.00631403923034668,0.0008923199772834778,1,0.0,0.00089231997728347781,0.00089231997728347781,0.0005751039981842041,3,5.6195217511918953e-06,0.00019644799828529358,0.00018380799889564515,0.0016869440078735353,3,0.00018771132188088923,0.00082777601480484009,0.00042857599258422851,0.0025415679812431334,3,9.5422408063404436e-06,0.00085843199491500855,0.0008351039886474609,0.440632568359375,3,2.5634621311974809e-05,0.14689932250976562,0.14684153747558593
381,500000,256,2,3,cuda,numba,0,1.2678229808807373,1.1713459491729736,0.09490203857421875,0.07900249481201171,1,0.0,0.079002494812011714,0.079002494812011714,0.0007199040204286575,3,2.5421020135052391e-05,0.00026182401180267333,0.00020431999862194063,0.0012545599937438966,3,3.8073066352422543e-07,0.00041855999827384948,0.0004176639914512634,0.0021435519754886626,3,0.00019173721884266896,0.00085023999214172362,0.00044336000084877012,0.053822944641113285,3,1.7641055944991757e-06,0.01794316864013672,0.017938848495483398
382,500000,256,2,3,cuda,numba,1,1.2914519309997559,1.195202112197876,0.09468293190002441,0.07922077178955078,1,0.0,0.079220771789550781,0.079220771789550781,0.0169875847697258,3,0.007585796778262697,0.016390464782714845,0.00029695999622344972,0.0016696639955043795,3,0.00018380567995957762,0.00081647998094558718,0.00042416000366210938,0.0013464960157871246,3,7.5304494161200928e-06,0.00045478400588035584,0.00043820801377296447,0.05390668869018554,3,2.7324456226990995e-05,0.018007455825805666,0.017947423934936525
383,500000,256,2,3,cuda,numba,2,1.272770881652832,1.1770710945129395,0.0940711498260498,0.0791448974609375,1,0.0,0.079144897460937502,0.079144897460937502,0.0008255359828472137,3,2.6406495893643427e-05,0.00029494398832321167,0.00023785600066184996,0.0012622399926185608,3,3.2929667826392461e-06,0.0004248319864273071,0.00041676801443099978,0.0013080320060253144,3,6.2527163638743705e-06,0.00044044798612594604,0.00042716801166534421,0.053841951370239255,3,7.2483877402249837e-06,0.017955904006958009,0.017938175201416016
384,500000,256,4,3,cuda,numba,0,1.3281118869781494,1.2325091361999512,0.09400105476379395,0.07905558776855469,1,0.0,0.079055587768554689,0.079055587768554689,0.0008035839945077896,3,3.8963982016991643e-05,0.00029631999135017395,0.00021276800334453584,0.0012571840286254882,3,7.9645248933803984e-06,0.00043027201294898985,0.00041251200437545776,0.0013315519988536836,3,5.6559725931074433e-06,0.00045180800557136536,0.0004391680061817169,0.10760489654541014,3,3.0401012538377199e-06,0.035871456146240231,0.035864192962646486
385,500000,256,4,3,cuda,numba,1,1.330125093460083,1.2344303131103516,0.0940999984741211,0.07922771453857422,1,0.0,0.079227714538574218,0.079227714538574218,0.0008017920106649399,3,3.8195520592638093e-05,0.00029449599981307985,0.00021324799954891205,0.0016722560226917268,3,0.00019346181647657734,0.00083097600936889648,0.00041664001345634462,0.002583392024040222,3,1.0136420538850824e-05,0.00087318402528762816,0.00084838402271270757,0.10760787200927735,3,6.407597110306156e-06,0.035875423431396485,0.035860446929931643
