,cardinality,dimensionality,number of clusters,number of iterations,label mode,centroid mode,round,total time,label time,centroid time,cum_data_transfer,n_data_transfer,std_data_transfer,max_data_transfer,min_data_transfer,cum_centroids_transfer,n_centroids_transfer,std_centroids_transfer,max_centroids_transfer,min_centroids_transfer,cum_labels_transfer,n_labels_transfer,std_labels_transfer,max_labels_transfer,min_labels_transfer,cum_dists_transfer,n_dists_transfer,std_dists_transfer,max_dists_transfer,min_dists_transfer,cum_kernel,n_kernel,std_kernel,max_kernel,min_kernel
0,100,2,2,3,cuda,numba,0,0.0018601417541503906,0.0014500617980957031,3.1948089599609375e-05,0.00018409599363803863,1,0.0,0.00018409599363803863,0.00018409599363803863,0.00028924799710512163,3,6.2370195326321143e-06,0.00010163199901580811,8.7647996842861182e-05,6.448000110685825e-05,3,2.2250670712363626e-06,2.4639999493956565e-05,1.9904000684618951e-05,7.83040001988411e-05,3,3.1171506973448264e-07,2.6367999613285064e-05,2.5663999840617178e-05,0.00034083199501037595,3,1.8308784458391343e-06,0.00011599999666213989,0.00011155200004577636
1,100,2,2,3,cuda,numba,1,0.0016481876373291016,0.0014510154724121094,3.2901763916015625e-05,0.0001905599981546402,1,0.0,0.00019055999815464019,0.00019055999815464019,0.000290303997695446,3,5.6171321174137039e-06,0.00010140799731016159,8.8863998651504515e-05,5.987199768424034e-05,3,4.0505257742611313e-07,2.0447999238967895e-05,1.945599913597107e-05,7.779200002551079e-05,3,4.0505301888495692e-07,2.6496000587940217e-05,2.5567999109625817e-05,0.00034006399661302565,3,3.0219639425192459e-06,0.00011747200042009354,0.00011030399799346924
2,100,2,2,3,cuda,numba,2,0.0016701221466064453,0.0014729499816894531,3.2901763916015625e-05,0.0001857919991016388,1,0.0,0.00018579199910163881,0.00018579199910163881,0.0002963199988007545,3,3.6253184977734791e-06,0.00010169599950313569,9.3663997948169713e-05,6.611200049519539e-05,3,2.3076021553166421e-06,2.5216000154614447e-05,1.9807999953627586e-05,7.843199931085109e-05,3,1.4547354347825548e-07,2.6335999369621275e-05,2.5984000414609909e-05,0.00035887999832630155,3,1.1376477653687364e-05,0.00013571199774742125,0.00011129599809646607
3,100,2,4,3,cuda,numba,0,0.0017158985137939453,0.0015118122100830078,3.910064697265625e-05,0.00019116799533367156,1,0.0,0.00019116799533367156,0.00019116799533367156,0.0003002239987254143,3,6.6150719410089482e-06,0.0001048320010304451,9.0719997882843017e-05,5.267200060188771e-05,3,3.0632472723132769e-06,2.1888000890612604e-05,1.5296000055968763e-05,8.236800134181976e-05,3,1.4743167614581781e-06,2.9120000079274178e-05,2.5536000728607178e-05,0.0003920319899916649,3,6.216588755644564e-06,0.0001364479959011078,0.00012204799801111221
4,100,2,4,3,cuda,numba,1,0.0016870498657226562,0.0014829635620117188,3.2901763916015625e-05,0.00020406399667263032,1,0.0,0.00020406399667263032,0.00020406399667263032,0.0002984319999814034,3,7.7276016607358142e-06,0.00010870400071144105,8.9791998267173766e-05,3.945600055158138e-05,3,2.9444642223255754e-07,1.3376000337302684e-05,1.2736000120639801e-05,7.609600014984608e-05,3,1.2377926733208066e-06,2.7103999629616738e-05,2.4320000782608984e-05,0.000364032007753849,3,3.7101613395471271e-06,0.00012588800489902495,0.00011680000275373458
5,100,2,4,3,cuda,numba,2,0.0018069744110107422,0.0016107559204101562,3.2901763916015625e-05,0.0002006399929523468,1,0.0,0.0002006399929523468,0.0002006399929523468,0.0002975040003657341,3,3.3225604861490395e-06,0.00010255999863147736,9.4655998051166541e-05,4.1984000243246554e-05,3,1.3959079749870809e-06,1.5968000516295432e-05,1.2959999963641166e-05,7.545599900186062e-05,3,5.6523299224809461e-07,2.5728000327944755e-05,2.4383999407291411e-05,0.00038092800229787825,3,1.294383383457168e-05,0.00014528000354766844,0.00011763200163841247
6,100,2,8,3,cuda,numba,0,0.001706838607788086,0.0015058517456054688,3.314018249511719e-05,0.00018639999628067017,1,0.0,0.00018639999628067017,0.00018639999628067017,0.0002961279973387718,3,7.4380718414757579e-06,0.00010659199953079224,8.8735997676849362e-05,4.4896000064909455e-05,3,6.5753897525911009e-08,1.5039999969303607e-05,1.4879999682307244e-05,7.910399883985519e-05,3,3.629803931456347e-07,2.6655999943614006e-05,2.5855999439954759e-05,0.0004050879925489426,3,1.9372271732549015e-06,0.00013775999844074248,0.00013347199559211732
7,100,2,8,3,cuda,numba,1,0.0017168521881103516,0.001500844955444336,3.2901763916015625e-05,0.00018783999979496,1,0.0,0.00018783999979496001,0.00018783999979496001,0.00029100799560546876,3,5.8181560940071217e-06,0.0001016639992594719,8.8799998164176938e-05,4.540799930691719e-05,3,4.7964394689554368e-07,1.5807999297976493e-05,1.4720000326633453e-05,7.875199988484382e-05,3,2.341813460558271e-07,2.6432000100612641e-05,2.5919999927282332e-05,0.0004034239947795868,3,2.5324260213894593e-06,0.000138047993183136,0.00013247999548912049
8,100,2,8,3,cuda,numba,2,0.0017170906066894531,0.0015001296997070312,3.314018249511719e-05,0.00018751999735832216,1,0.0,0.00018751999735832216,0.00018751999735832216,0.0002897280007600784,3,6.0643734194406868e-06,0.00010092800110578536,8.7999999523162841e-05,4.5824000611901284e-05,3,2.7692296841828376e-07,1.5584000386297702e-05,1.4911999925971032e-05,7.868799939751626e-05,3,7.510722874346404e-07,2.7071999385952949e-05,2.5248000398278235e-05,0.000403903990983963,3,2.4913947148074846e-06,0.00013814400136470795,0.00013260799646377564
9,100,2,16,3,cuda,numba,0,0.0018219947814941406,0.0016131401062011719,3.3855438232421875e-05,0.00018636800348758697,1,0.0,0.00018636800348758697,0.00018636800348758697,0.0002938240021467209,3,6.8557376740319547e-06,0.00010316800326108933,8.8256001472473148e-05,4.521599970757961e-05,3,1.1388856795182691e-07,1.5231999568641186e-05,1.4976000413298607e-05,7.702399976551533e-05,3,4.8553810518025687e-07,2.6335999369621275e-05,2.5183999910950662e-05,0.0005185920000076294,3,9.6393141823565519e-06,0.0001855359971523285,0.00016217599809169769
10,100,2,16,3,cuda,numba,1,0.0019121170043945312,0.0017058849334716797,3.409385681152344e-05,0.000270112007856369,1,0.0,0.00027011200785636902,0.00027011200785636902,0.0003040319979190826,3,6.9872937104556981e-06,0.0001088000014424324,9.2000000178813941e-05,3.862400073558092e-05,3,1.3150774469065297e-07,1.3024000450968743e-05,1.2703999876976014e-05,7.606399990618229e-05,3,4.5430513729775769e-07,2.5984000414609909e-05,2.4927999824285508e-05,0.0005132160037755966,3,2.0019831761125499e-06,0.00017360000312328339,0.00016870400309562683
11,100,2,16,3,cuda,numba,2,0.0017888545989990234,0.0015828609466552734,3.528594970703125e-05,0.00018755200505256653,1,0.0,0.00018755200505256653,0.00018755200505256653,0.0002951679974794388,3,3.402082068336138e-06,0.00010153599828481675,9.3663997948169713e-05,3.7600000388920307e-05,3,2.5777186316300672e-07,1.2896000407636166e-05,1.2319999746978283e-05,7.564800046384335e-05,3,5.5302339348226613e-07,2.5984000414609909e-05,2.4703999981284142e-05,0.000497408002614975,3,3.6513986102698898e-06,0.00017011199891567229,0.00016118399798870087
12,100,2,32,3,cuda,numba,0,0.002132892608642578,0.0019230842590332031,3.4809112548828125e-05,0.00020601600408554077,1,0.0,0.00020601600408554077,0.00020601600408554077,0.00029116800427436825,3,6.2078348105589273e-06,0.00010182400047779083,8.8288001716136936e-05,4.671999998390675e-05,3,4.0505220136886266e-07,1.6063999384641647e-05,1.5072000212967396e-05,7.852800004184246e-05,3,7.5319082170629863e-07,2.7008000761270522e-05,2.5183999910950662e-05,0.000685920000076294,3,1.2365618648345355e-05,0.00024611200392246244,0.00021926400065422059
13,100,2,32,3,cuda,numba,1,0.0020270347595214844,0.0017938613891601562,3.62396240234375e-05,0.00018563200533390045,1,0.0,0.00018563200533390045,0.00018563200533390045,0.0003012479990720749,3,8.3853451378277042e-06,0.00010803200304508209,8.8735997676849362e-05,4.662399925291539e-05,3,3.8783251857641955e-07,1.6063999384641647e-05,1.5135999768972398e-05,8.85120015591383e-05,3,4.8900363727255176e-06,3.6416001617908476e-05,2.5855999439954759e-05,0.0006765760034322739,3,3.2893479869219155e-06,0.0002301120012998581,0.00022256000339984893
14,100,2,32,3,cuda,numba,2,0.0020380020141601562,0.001817941665649414,3.4809112548828125e-05,0.00020499199628829957,1,0.0,0.00020499199628829957,0.00020499199628829957,0.0002920959964394569,3,5.8982126169580592e-06,0.00010153599828481675,8.9023999869823457e-05,4.614400025457143e-05,3,5.7856242417187296e-07,1.6192000359296797e-05,1.4879999682307244e-05,7.980799861252308e-05,3,8.5479862630682132e-07,2.7807999402284623e-05,2.5919999927282332e-05,0.0006676159948110581,3,1.9421544939993771e-06,0.00022416000068187713,0.00021980799734592439
15,100,2,64,3,cuda,numba,0,0.0023419857025146484,0.002119779586791992,3.600120544433594e-05,0.00018707199394702912,1,0.0,0.00018707199394702912,0.00018707199394702912,0.0002939199954271317,3,6.6235804334492087e-06,0.00010281600058078766,8.8607996702194208e-05,4.620799981057644e-05,3,5.2342797901691906e-07,1.6127999871969224e-05,1.4911999925971032e-05,8.025600016117096e-05,3,9.8353375948110407e-07,2.8127999976277351e-05,2.5887999683618544e-05,0.0010145280063152313,3,4.8015656619814729e-06,0.00034496000409126281,0.00033452799916267398
16,100,2,64,3,cuda,numba,1,0.0024149417877197266,0.0021829605102539062,3.62396240234375e-05,0.00020214399695396424,1,0.0,0.00020214399695396424,0.00020214399695396424,0.00029868800193071364,3,6.1830068357451834e-06,0.00010499200224876404,9.0911999344825748e-05,4.691200144588947e-05,3,4.4977452338713247e-07,1.6256000846624374e-05,1.5200000256299973e-05,7.990400120615959e-05,3,8.4516115768129845e-07,2.7264000847935676e-05,2.5439999997615813e-05,0.0010426560044288634,3,1.4903283322322054e-05,0.00036854401230812072,0.00033542400598526
17,100,2,64,3,cuda,numba,2,0.0023288726806640625,0.0021109580993652344,3.4809112548828125e-05,0.00018592000007629393,1,0.0,0.00018592000007629393,0.00018592000007629393,0.0002929600030183792,3,6.6323849444858715e-06,0.00010278400033712387,8.8288001716136936e-05,4.5792000368237495e-05,3,6.3839796990947975e-07,1.6160000115633012e-05,1.4720000326633453e-05,8.019199967384338e-05,3,7.8485197784647249e-07,2.7839999645948411e-05,2.6143999770283698e-05,0.0010161599814891816,3,2.6636281452524833e-06,0.00034179198741912843,0.00033529600501060484
18,100,200,2,3,cuda,numba,0,0.0039010047912597656,0.0036668777465820312,6.699562072753906e-05,0.00020771199464797975,1,0.0,0.00020771199464797975,0.00020771199464797975,0.0005363519936800003,3,6.7991313082233883e-06,0.00018479999899864198,0.00016927999258041382,5.3023997694253924e-05,3,2.1446102633563025e-06,2.0703999325633049e-05,1.6031999140977859e-05,8.470400050282479e-05,3,3.266859104835987e-07,2.8640000149607659e-05,2.7839999645948411e-05,0.0020804160237312317,3,3.297196788338054e-06,0.00069715201854705813,0.00068915200233459471
