,cardinality,dimensionality,number of clusters,number of iterations,label mode,centroid mode,round,total time,label time,centroid time,cum_data_transfer,n_data_transfer,std_data_transfer,max_data_transfer,min_data_transfer,cum_centroids_transfer,n_centroids_transfer,std_centroids_transfer,max_centroids_transfer,min_centroids_transfer,cum_labels_transfer,n_labels_transfer,std_labels_transfer,max_labels_transfer,min_labels_transfer,cum_dists_transfer,n_dists_transfer,std_dists_transfer,max_dists_transfer,min_dists_transfer,cum_kernel,n_kernel,std_kernel,max_kernel,min_kernel
0,100,2,2,3,cuda,numba,0,0.0018630027770996094,0.0014462471008300781,3.218650817871094e-05,0.0001855359971523285,1,0.0,0.0001855359971523285,0.0001855359971523285,0.0002895359992980957,3,5.5433648278493713e-06,0.00010102400183677673,8.8703997433185573e-05,5.721599981188774e-05,3,3.629803931456347e-07,1.9360000267624855e-05,1.8559999763965608e-05,7.727999985218048e-05,3,4.7678939178120418e-07,2.6432000100612641e-05,2.5375999510288239e-05,0.0003397760018706322,3,1.7863412210054605e-06,0.00011568000167608262,0.00011142399907112121
1,100,2,2,3,cuda,numba,1,0.0016560554504394531,0.0014421939849853516,3.3855438232421875e-05,0.00018684799969196318,1,0.0,0.00018684799969196318,0.00018684799969196318,0.0002895679995417595,3,6.0526731277680312e-06,0.0001018880009651184,8.8064000010490417e-05,5.763200111687183e-05,3,2.6301468361879067e-07,1.9551999866962432e-05,1.8912000581622124e-05,7.64160007238388e-05,3,4.4570780681000143e-07,2.6079999282956125e-05,2.502400055527687e-05,0.00033872000128030777,3,2.400543847499661e-06,0.0001162559986114502,0.00011075200140476227
2,100,2,2,3,cuda,numba,2,0.0016918182373046875,0.0014832019805908203,3.2901763916015625e-05,0.00020083199441432953,1,0.0,0.00020083199441432953,0.00020083199441432953,0.00028918400406837465,3,5.8717657844619225e-06,0.00010080000013113022,8.8096000254154206e-05,5.961599946022034e-05,3,9.772668767424795e-07,2.1247999742627146e-05,1.9071999937295912e-05,7.548799924552441e-05,3,1.7784877661958443e-07,2.5407999753952028e-05,2.4992000311613081e-05,0.0003582400009036064,3,1.2249001179594529e-05,0.00013670399785041808,0.0001098560020327568
3,100,2,4,3,cuda,numba,0,0.0016641616821289062,0.0014650821685791016,3.2901763916015625e-05,0.00019280000030994415,1,0.0,0.00019280000030994415,0.00019280000030994415,0.0002888000011444092,3,5.015012089390375e-06,0.00010012800246477127,8.9184001088142399e-05,4.7520000487566e-05,3,1.3289317417857399e-06,1.7696000635623933e-05,1.4655999839305878e-05,7.788800075650214e-05,3,4.6027573590155913e-07,2.659199945628643e-05,2.5504000484943389e-05,0.00036336000263690953,3,3.7131954034754885e-06,0.00012636800110340119,0.00011833599954843522
4,100,2,4,3,cuda,numba,1,0.0016429424285888672,0.0014450550079345703,3.4332275390625e-05,0.0001937279999256134,1,0.0,0.0001937279999256134,0.0001937279999256134,0.0002879679948091507,3,5.6271684957688813e-06,0.00010057599842548371,8.8064000010490417e-05,3.804800007492304e-05,3,5.4389529449999433e-08,1.2736000120639801e-05,1.2608000077307224e-05,7.875199802219868e-05,3,2.3314414494928725e-06,2.9503999277949333e-05,2.4159999564290046e-05,0.0003590079993009567,3,2.2418761037742376e-06,0.00012281599640846252,0.00011776000261306762
5,100,2,4,3,cuda,numba,2,0.0018160343170166016,0.0016179084777832031,3.409385681152344e-05,0.00020358400046825408,1,0.0,0.00020358400046825408,0.00020358400046825408,0.000291872002184391,3,4.9215064073044358e-06,0.0001013759970664978,9.0368002653121944e-05,3.923199977725744e-05,3,1.3205145478406101e-06,1.4944000169634819e-05,1.2095999903976917e-05,7.353600114583968e-05,3,1.26416891410475e-06,2.6272000744938852e-05,2.3360000923275948e-05,0.0003883199915289879,3,1.2685675700527077e-05,0.0001472959965467453,0.00011900799721479416
6,100,2,8,3,cuda,numba,0,0.0016980171203613281,0.0014941692352294922,3.409385681152344e-05,0.00018688000738620758,1,0.0,0.00018688000738620758,0.00018688000738620758,0.00029222400486469263,3,5.5985050916519602e-06,0.00010175999999046325,8.9504003524780269e-05,4.454400017857552e-05,3,2.6127709330410451e-08,1.4879999682307244e-05,1.4816000126302242e-05,7.663999870419502e-05,3,1.4856975928061459e-07,2.5696000084280967e-05,2.5343999266624451e-05,0.0004026239961385726,3,2.3010388354544586e-06,0.00013740800321102142,0.00013209599256515503
7,100,2,8,3,cuda,numba,1,0.001730203628540039,0.0015170574188232422,3.409385681152344e-05,0.00018854400515556336,1,0.0,0.00018854400515556336,0.00018854400515556336,0.0002901760041713715,3,5.404454475189299e-06,0.00010080000013113022,8.9088000357151034e-05,4.4255998916924e-05,3,1.8101939726527431e-07,1.5007999725639821e-05,1.462399959564209e-05,7.782400026917458e-05,3,5.2926449252548135e-07,2.6464000344276429e-05,2.5216000154614447e-05,0.00040761598944664,3,2.2181018257858748e-06,0.00013750399649143218,0.0001327359974384308
8,100,2,8,3,cuda,numba,2,0.0017099380493164062,0.0015079975128173828,3.3855438232421875e-05,0.00018796800076961517,1,0.0,0.00018796800076961517,0.00018796800076961517,0.000290303997695446,3,5.0467440806252189e-06,0.00010044799745082855,8.9631997048854824e-05,4.4319999404251576e-05,3,1.6797881266049536e-07,1.5007999725639821e-05,1.462399959564209e-05,8.118399977684021e-05,3,2.1120537013251973e-06,3.004799969494343e-05,2.5536000728607178e-05,0.00041222399473190305,3,5.0591040337590306e-06,0.0001443839967250824,0.00013254399597644807
9,100,2,16,3,cuda,numba,0,0.0018138885498046875,0.0016028881072998047,3.3855438232421875e-05,0.0001865919977426529,1,0.0,0.0001865919977426529,0.0001865919977426529,0.0002919040024280548,3,6.0758651787871861e-06,0.0001021760031580925,8.8735997676849362e-05,4.521599970757961e-05,3,1.7133218128601328e-07,1.5296000055968763e-05,1.4879999682307244e-05,7.545600086450576e-05,3,6.2215124581480801e-07,2.6016000658273698e-05,2.4576000869274138e-05,0.0005155519992113113,3,1.0265846478873062e-05,0.00018585599958896636,0.00016153599321842193
10,100,2,16,3,cuda,numba,1,0.0018458366394042969,0.0016257762908935547,3.4809112548828125e-05,0.00020848000049591064,1,0.0,0.00020848000049591064,0.00020848000049591064,0.0002927680015563965,3,5.2773377293563216e-06,0.00010175999999046325,9.0144000947475438e-05,4.105599969625473e-05,3,1.5238031794918626e-06,1.5839999541640281e-05,1.2575999833643437e-05,7.788800075650214e-05,3,1.174980359221504e-06,2.7615999802947046e-05,2.4992000311613081e-05,0.0005116479992866515,3,4.2648821491968123e-06,0.00017657600343227387,0.00016732800006866454
11,100,2,16,3,cuda,numba,2,0.0018420219421386719,0.001622915267944336,3.504753112792969e-05,0.00020956799387931825,1,0.0,0.00020956799387931825,0.00020956799387931825,0.0002969599962234497,3,7.2750738745294057e-06,0.00010732799768447876,8.9599996805191036e-05,3.747200034558773e-05,3,1.4390098475904156e-07,1.2608000077307224e-05,1.2288000434637069e-05,7.29600004851818e-05,3,2.944468608298955e-07,2.454400062561035e-05,2.3903999477624892e-05,0.0004910400062799454,3,3.6921788950212099e-06,0.00016889600455760956,0.00016086399555206298
12,100,2,32,3,cuda,numba,0,0.0021309852600097656,0.0019190311431884766,3.504753112792969e-05,0.0002027200013399124,1,0.0,0.0002027200013399124,0.0002027200013399124,0.00029126399755477906,3,6.001402431809029e-06,0.00010163199901580811,8.8607996702194208e-05,4.271999932825565e-05,3,1.1998932670264954e-06,1.5359999611973762e-05,1.2575999833643437e-05,7.353600114583968e-05,3,8.478485393083966e-07,2.5375999510288239e-05,2.3360000923275948e-05,0.0006950719952583313,3,1.3743182786693627e-05,0.00025088000297546388,0.00021942399442195892
13,100,2,32,3,cuda,numba,1,0.001961231231689453,0.001753091812133789,3.504753112792969e-05,0.00018614399433135987,1,0.0,0.00018614399433135987,0.00018614399433135987,0.0002913599982857704,3,5.9527468365691933e-06,0.00010150399804115296,8.8703997433185573e-05,4.505599942058325e-05,3,4.2958994968824704e-07,1.5615999698638916e-05,1.462399959564209e-05,8.191999979317189e-05,3,1.680398437882023e-06,2.9472000896930694e-05,2.5375999510288239e-05,0.0006612160056829453,3,1.8420352274942121e-06,0.00022300800681114197,0.00021900799870491029
14,100,2,32,3,cuda,numba,2,0.001992940902709961,0.0017840862274169922,3.409385681152344e-05,0.00018777599930763244,1,0.0,0.00018777599930763244,0.00018777599930763244,0.00029135999828577044,3,6.1776280530393802e-06,0.00010156799852848053,8.8384002447128301e-05,4.588800016790628e-05,3,4.7678957929996478e-07,1.5680000185966492e-05,1.462399959564209e-05,7.942399941384792e-05,3,5.9599865755861377e-07,2.691200003027916e-05,2.5631999596953393e-05,0.0006620159894227982,3,1.8495500309372445e-06,0.00022326399385929108,0.00021907199919223786
15,100,2,64,3,cuda,numba,0,0.0023491382598876953,0.002110004425048828,3.600120544433594e-05,0.00018822400271892547,1,0.0,0.00018822400271892547,0.00018822400271892547,0.00029500800371170047,3,7.8906221067278086e-06,0.00010569600015878677,8.7392002344131473e-05,4.515200015157461e-05,3,4.2318571349427684e-07,1.5647999942302704e-05,1.4720000326633453e-05,7.804800011217594e-05,3,1.0873718773307472e-06,2.7551999315619469e-05,2.5183999910950662e-05,0.001012992024421692,3,4.4009037066065808e-06,0.00034387201070785523,0.00033417600393295286
16,100,2,64,3,cuda,numba,1,0.0023698806762695312,0.002146005630493164,3.600120544433594e-05,0.00019219200313091278,1,0.0,0.00019219200313091278,0.00019219200313091278,0.0002920639961957932,3,6.6204342982751678e-06,0.00010236799716949463,8.7999999523162841e-05,4.582400061190129e-05,3,4.2479596845798879e-07,1.5680000185966492e-05,1.4688000082969666e-05,7.737600058317184e-05,3,5.8831293135472167e-07,2.6208000257611275e-05,2.4960000067949296e-05,0.001033248007297516,3,1.355610200314146e-05,0.00036358401179313658,0.00033452799916267398
