threshold,max assoc,n assocs,accuracy,round,n_clusts
0.2,52.0,5426.0,0.6666666666666666,4.0,2.0
0.25,50.0,4982.0,0.6666666666666666,4.0,2.0
0.3,50.0,4480.0,0.6666666666666666,4.0,2.0
0.35000000000000003,38.0,3998.0,0.6666666666666666,4.0,2.0
0.4,34.0,3674.0,0.6666666666666666,4.0,2.0
0.45,32.0,3276.0,0.6666666666666666,4.0,2.0
0.5,29.0,2968.0,0.6666666666666666,4.0,2.0
0.55,27.0,2728.0,0.6666666666666666,4.0,2.0
0.6000000000000001,24.0,2494.0,0.84,4.0,3.0
0.6500000000000001,21.0,2170.0,0.76,4.0,5.0
0.7000000000000001,20.0,1782.0,0.6666666666666666,4.0,6.0
0.7500000000000001,19.0,1426.0,0.6666666666666666,4.0,8.0
0.8,16.0,1080.0,0.5,4.0,14.0
0.8500000000000001,11.0,756.0,0.4533333333333333,4.0,29.0
0.9000000000000001,9.0,494.0,0.24666666666666667,4.0,60.0
0.9500000000000001,6.0,304.0,0.11333333333333333,4.0,96.0
1.0,3.0,172.0,0.04666666666666667,4.0,140.0
0.0,84.0,8676.0,0.6666666666666666,5.0,2.0
0.05,70.0,7142.0,0.6666666666666666,5.0,2.0
0.1,59.0,6504.0,0.6666666666666666,5.0,2.0
0.15000000000000002,52.0,5478.0,0.6666666666666666,5.0,2.0
0.2,50.0,4984.0,0.6666666666666666,5.0,2.0
0.25,43.0,4478.0,0.6666666666666666,5.0,2.0
0.3,38.0,4040.0,0.6666666666666666,5.0,2.0
0.35000000000000003,37.0,3648.0,0.6666666666666666,5.0,2.0
0.4,33.0,3382.0,0.6666666666666666,5.0,2.0
0.45,28.0,3088.0,0.6666666666666666,5.0,2.0
0.5,27.0,2882.0,0.84,5.0,3.0
0.55,24.0,2686.0,0.84,5.0,3.0
0.6000000000000001,23.0,2392.0,0.84,5.0,3.0
0.6500000000000001,22.0,2118.0,0.76,5.0,5.0
0.7000000000000001,19.0,1744.0,0.6666666666666666,5.0,6.0
0.7500000000000001,19.0,1420.0,0.66,5.0,10.0
0.8,14.0,1110.0,0.44666666666666666,5.0,15.0
0.8500000000000001,11.0,784.0,0.3333333333333333,5.0,33.0
0.9000000000000001,9.0,502.0,0.2,5.0,62.0
0.9500000000000001,6.0,330.0,0.12666666666666668,5.0,98.0
1.0,3.0,170.0,0.04666666666666667,5.0,142.0
0.0,86.0,9190.0,0.6666666666666666,6.0,2.0
0.05,68.0,7308.0,0.6666666666666666,6.0,2.0
0.1,64.0,6720.0,0.6666666666666666,6.0,2.0
0.15000000000000002,58.0,5708.0,0.6666666666666666,6.0,2.0
0.2,50.0,5062.0,0.6666666666666666,6.0,2.0
0.25,50.0,4452.0,0.6666666666666666,6.0,2.0
0.3,43.0,4010.0,0.6666666666666666,6.0,2.0
0.35000000000000003,37.0,3656.0,0.6666666666666666,6.0,2.0
0.4,36.0,3378.0,0.6666666666666666,6.0,2.0
0.45,29.0,3108.0,0.6666666666666666,6.0,2.0
0.5,27.0,2864.0,0.6666666666666666,6.0,2.0
0.55,24.0,2632.0,0.6666666666666666,6.0,2.0
0.6000000000000001,24.0,2366.0,0.76,6.0,4.0
0.6500000000000001,20.0,2014.0,0.76,6.0,5.0
0.7000000000000001,19.0,1648.0,0.66,6.0,7.0
0.7500000000000001,18.0,1314.0,0.6466666666666666,6.0,10.0
0.8,12.0,966.0,0.4266666666666667,6.0,20.0
0.8500000000000001,10.0,702.0,0.4,6.0,30.0
0.9000000000000001,8.0,428.0,0.17333333333333334,6.0,70.0
0.9500000000000001,5.0,290.0,0.08666666666666667,6.0,100.0
