threshold,max assoc,n assocs,accuracy,round,n_clusts
0.5,78.0,14039.0,0.6438746438746439,4.0,5
0.55,72.0,12251.0,0.6438746438746439,4.0,9
0.6000000000000001,67.0,10423.0,0.6438746438746439,4.0,13
0.6500000000000001,63.0,8661.0,0.6296296296296297,4.0,33
0.7000000000000001,57.0,7141.0,0.5356125356125356,4.0,53
0.7500000000000001,52.0,5663.0,0.5071225071225072,4.0,70
0.8,48.0,4281.0,0.4131054131054131,4.0,96
0.8500000000000001,39.0,3065.0,-1.0,4.0,121
0.9000000000000001,30.0,1949.0,-1.0,4.0,169
0.9500000000000001,15.0,905.0,-1.0,4.0,250
1.0,5.0,395.0,-1.0,4.0,335
0.0,321.0,67911.0,0.6438746438746439,5.0,4
0.05,246.0,52523.0,0.6438746438746439,5.0,4
0.1,172.0,40515.0,0.6438746438746439,5.0,4
0.15000000000000002,160.0,33421.0,0.6438746438746439,5.0,4
0.2,148.0,28613.0,0.6438746438746439,5.0,4
0.25,134.0,25513.0,0.6438746438746439,5.0,4
0.3,124.0,23011.0,0.6438746438746439,5.0,4
0.35000000000000003,116.0,20769.0,0.6438746438746439,5.0,4
0.4,102.0,18685.0,0.6438746438746439,5.0,4
0.45,87.0,16297.0,0.6438746438746439,5.0,3
0.5,75.0,14267.0,0.6438746438746439,5.0,4
0.55,70.0,12493.0,0.6438746438746439,5.0,6
0.6000000000000001,67.0,10721.0,0.6438746438746439,5.0,13
0.6500000000000001,64.0,9151.0,0.6467236467236467,5.0,30
0.7000000000000001,59.0,7503.0,0.43304843304843305,5.0,47
0.7500000000000001,53.0,5937.0,0.5042735042735043,5.0,72
0.8,47.0,4503.0,0.4672364672364672,5.0,94
0.8500000000000001,37.0,3269.0,-1.0,5.0,117
0.9000000000000001,29.0,2023.0,-1.0,5.0,160
0.9500000000000001,20.0,1013.0,-1.0,5.0,241
1.0,7.0,431.0,-1.0,5.0,333
0.0,298.0,69923.0,0.6438746438746439,6.0,3
0.05,259.0,54187.0,0.6438746438746439,6.0,3
0.1,182.0,42619.0,0.6438746438746439,6.0,3
0.15000000000000002,164.0,35587.0,0.6438746438746439,6.0,3
0.2,152.0,30303.0,0.6438746438746439,6.0,3
0.25,143.0,26609.0,0.6438746438746439,6.0,3
0.3,128.0,23933.0,0.6438746438746439,6.0,3
0.35000000000000003,122.0,21623.0,0.6438746438746439,6.0,3
0.4,111.0,19609.0,0.6438746438746439,6.0,3
0.45,94.0,17331.0,0.6438746438746439,6.0,3
0.5,80.0,15029.0,0.6438746438746439,6.0,3
0.55,76.0,13019.0,0.6467236467236467,6.0,5
0.6000000000000001,71.0,11411.0,0.6467236467236467,6.0,15
0.6500000000000001,69.0,9891.0,0.5413105413105413,6.0,26
0.7000000000000001,67.0,8341.0,0.5413105413105413,6.0,44
0.7500000000000001,60.0,6833.0,0.5128205128205128,6.0,65
0.8,52.0,5243.0,0.48717948717948717,6.0,82
0.8500000000000001,46.0,3777.0,-1.0,6.0,109
0.9000000000000001,34.0,2321.0,-1.0,6.0,149
0.9500000000000001,24.0,1133.0,-1.0,6.0,223
1.0,5.0,411.0,-1.0,6.0,333
0.0,305.0,66333.0,0.6438746438746439,7.0,2
0.05,214.0,50679.0,0.6438746438746439,7.0,2
0.1,173.0,37845.0,0.6438746438746439,7.0,2
0.15000000000000002,159.0,32235.0,0.6438746438746439,7.0,2
0.2,148.0,28203.0,0.6438746438746439,7.0,2
0.25,134.0,25029.0,0.6438746438746439,7.0,2
