threshold,max assoc,n assocs,accuracy,round
0.9500000000000001,13.0,1460.0,0.6497395833333334,4.0
1.0,6.0,860.0,0.65234375,4.0
0.0,338.0,167358.0,0.6458333333333334,5.0
0.05,256.0,116866.0,0.6458333333333334,5.0
0.1,197.0,93798.0,0.6458333333333334,5.0
0.15000000000000002,162.0,79990.0,0.6458333333333334,5.0
0.2,134.0,69258.0,0.6458333333333334,5.0
0.25,121.0,60076.0,0.6458333333333334,5.0
0.3,108.0,52016.0,0.6458333333333334,5.0
0.35000000000000003,90.0,45018.0,0.6458333333333334,5.0
0.4,83.0,38992.0,0.515625,5.0
0.45,75.0,33482.0,0.515625,5.0
0.5,69.0,28352.0,0.515625,5.0
0.55,57.0,23518.0,0.515625,5.0
0.6000000000000001,50.0,19240.0,0.515625,5.0
0.6500000000000001,43.0,15244.0,0.515625,5.0
0.7000000000000001,34.0,11708.0,0.6497395833333334,5.0
0.7500000000000001,29.0,8772.0,0.6497395833333334,5.0
0.8,24.0,6320.0,0.6497395833333334,5.0
0.8500000000000001,22.0,4402.0,0.6484375,5.0
0.9000000000000001,17.0,2650.0,0.6510416666666666,5.0
0.9500000000000001,13.0,1478.0,0.65234375,5.0
1.0,4.0,824.0,0.6497395833333334,5.0
0.0,333.0,167642.0,0.6458333333333334,6.0
0.05,250.0,112678.0,0.6458333333333334,6.0
0.1,191.0,91402.0,0.6458333333333334,6.0
0.15000000000000002,166.0,78006.0,0.6458333333333334,6.0
0.2,142.0,67936.0,0.6458333333333334,6.0
0.25,115.0,59270.0,0.6458333333333334,6.0
0.3,108.0,51462.0,0.6458333333333334,6.0
0.35000000000000003,94.0,44470.0,0.515625,6.0
0.4,84.0,38614.0,0.515625,6.0
0.45,71.0,33116.0,0.515625,6.0
0.5,61.0,27940.0,0.515625,6.0
0.55,56.0,23202.0,0.515625,6.0
0.6000000000000001,43.0,18836.0,0.6497395833333334,6.0
0.6500000000000001,35.0,14830.0,0.6497395833333334,6.0
0.7000000000000001,32.0,11276.0,0.6497395833333334,6.0
0.7500000000000001,26.0,8468.0,0.6497395833333334,6.0
0.8,23.0,6062.0,0.65234375,6.0
0.8500000000000001,18.0,4068.0,0.6484375,6.0
0.9000000000000001,17.0,2452.0,0.6484375,6.0
0.9500000000000001,14.0,1428.0,0.6497395833333334,6.0
1.0,6.0,862.0,0.6497395833333334,6.0
0.0,359.0,169064.0,0.6458333333333334,7.0
0.05,248.0,114330.0,0.6458333333333334,7.0
0.1,205.0,91468.0,0.6458333333333334,7.0
0.15000000000000002,165.0,77840.0,0.6458333333333334,7.0
0.2,137.0,67322.0,0.6458333333333334,7.0
0.25,123.0,58640.0,0.6458333333333334,7.0
0.3,114.0,50788.0,0.6458333333333334,7.0
0.35000000000000003,104.0,43960.0,0.515625,7.0
0.4,86.0,37862.0,0.515625,7.0
0.45,73.0,32362.0,0.515625,7.0
0.5,65.0,27574.0,0.515625,7.0
