threshold,max assoc,n assocs,accuracy,round,n_clusts
0.55,123.0,241777.0,0.2014125032696835,4.0,28
0.6000000000000001,113.0,192671.0,0.29819513471096,4.0,58
0.6500000000000001,94.0,148323.0,-1.0,4.0,105
0.7000000000000001,80.0,108493.0,-1.0,4.0,179
0.7500000000000001,67.0,74495.0,-1.0,4.0,337
0.8,55.0,46957.0,-1.0,4.0,604
0.8500000000000001,42.0,26303.0,-1.0,4.0,1150
0.9000000000000001,32.0,12885.0,-1.0,4.0,2162
0.9500000000000001,21.0,6063.0,-1.0,4.0,3299
1.0,5.0,3877.0,-1.0,4.0,3802
0.0,1329.0,2099383.0,0.20036620455139942,5.0,12
0.05,681.0,1325347.0,0.20036620455139942,5.0,12
0.1,458.0,1066211.0,0.20036620455139942,5.0,12
0.15000000000000002,383.0,892371.0,0.20036620455139942,5.0,12
0.2,371.0,759767.0,0.20036620455139942,5.0,12
0.25,349.0,653581.0,0.20036620455139942,5.0,12
0.3,302.0,564177.0,0.20036620455139942,5.0,12
0.35000000000000003,248.0,486053.0,0.20036620455139942,5.0,12
0.4,200.0,415565.0,0.10175255035312582,5.0,2
0.45,161.0,351339.0,0.10227569971226785,5.0,9
0.5,137.0,291971.0,0.20062777923097044,5.0,15
0.55,121.0,237697.0,0.20115092859011247,5.0,27
0.6000000000000001,108.0,187745.0,0.29819513471096,5.0,60
0.6500000000000001,90.0,142673.0,-1.0,5.0,106
0.7000000000000001,72.0,103303.0,-1.0,5.0,190
0.7500000000000001,60.0,69837.0,-1.0,5.0,336
0.8,48.0,43159.0,-1.0,5.0,617
0.8500000000000001,41.0,23895.0,-1.0,5.0,1131
0.9000000000000001,29.0,11557.0,-1.0,5.0,2219
0.9500000000000001,16.0,5375.0,-1.0,5.0,3354
1.0,2.0,3831.0,-1.0,5.0,3819
0.0,1178.0,2030935.0,0.10227569971226785,6.0,3
0.05,686.0,1303973.0,0.10227569971226785,6.0,3
0.1,471.0,1029959.0,0.10227569971226785,6.0,3
0.15000000000000002,373.0,858131.0,0.10227569971226785,6.0,3
0.2,349.0,730409.0,0.10227569971226785,6.0,3
0.25,292.0,626453.0,0.10227569971226785,6.0,3
0.3,252.0,537827.0,0.10227569971226785,6.0,3
0.35000000000000003,205.0,460635.0,0.10175255035312582,6.0,2
0.4,171.0,391073.0,0.10227569971226785,6.0,3
0.45,154.0,328071.0,0.10175255035312582,6.0,7
0.5,129.0,269973.0,0.20062777923097044,6.0,14
0.55,113.0,217529.0,0.29897985874967303,6.0,34
0.6000000000000001,97.0,170601.0,0.29871828407010204,6.0,64
0.6500000000000001,90.0,129113.0,-1.0,6.0,113
0.7000000000000001,76.0,92867.0,-1.0,6.0,212
0.7500000000000001,57.0,62857.0,-1.0,6.0,350
0.8,49.0,39145.0,-1.0,6.0,675
0.8500000000000001,39.0,21925.0,-1.0,6.0,1292
0.9000000000000001,27.0,10775.0,-1.0,6.0,2352
0.9500000000000001,13.0,5289.0,-1.0,6.0,3369
1.0,2.0,3841.0,-1.0,6.0,3814
0.0,1207.0,2016827.0,0.10201412503269683,7.0,6
0.05,609.0,1295689.0,0.10201412503269683,7.0,6
0.1,441.0,1040811.0,0.10201412503269683,7.0,6
