threshold,max assoc,n assocs,accuracy,round
0.0,2307.0,6881997.0,0.09721687828652045,0.0
0.05,1060.0,4058709.0,0.09721687828652045,0.0
0.1,785.0,3121777.0,0.09721687828652045,0.0
0.15000000000000002,596.0,2584977.0,0.09721687828652045,0.0
0.2,489.0,2180627.0,0.09721687828652045,0.0
0.25,403.0,1843525.0,0.09721687828652045,0.0
0.3,348.0,1560097.0,0.09721687828652045,0.0
0.35000000000000003,303.0,1316593.0,0.09721687828652045,0.0
0.4,280.0,1104543.0,0.09721687828652045,0.0
0.45,255.0,918809.0,0.09721687828652045,0.0
0.5,239.0,752249.0,0.09721687828652045,0.0
0.55,214.0,606331.0,0.059125304604335,0.0
0.6000000000000001,195.0,479103.0,0.04078491727587533,0.0
0.6500000000000001,158.0,366625.0,0.04104142618956009,0.0
0.7000000000000001,136.0,268033.0,0.040271899448505837,0.0
0.7500000000000001,124.0,184575.0,0.040400153905348214,0.0
0.8,109.0,116745.0,0.04078491727587533,0.0
0.8500000000000001,84.0,64163.0,0.04206746184429909,0.0
0.9000000000000001,57.0,28567.0,0.040528408362190585,0.0
0.9500000000000001,22.0,11339.0,0.040271899448505837,0.0
1.0,2.0,7821.0,0.04014364499166346,0.0
0.0,2293.0,7279043.0,0.03988713607797871,1.0
0.05,1026.0,4138261.0,0.03988713607797871,1.0
0.1,743.0,3122839.0,0.03988713607797871,1.0
0.15000000000000002,569.0,2553091.0,0.03988713607797871,1.0
0.2,459.0,2137963.0,0.03988713607797871,1.0
0.25,392.0,1799933.0,0.03988713607797871,1.0
0.3,348.0,1513729.0,0.03988713607797871,1.0
0.35000000000000003,302.0,1267901.0,0.03988713607797871,1.0
0.4,272.0,1058475.0,0.04001539053482109,1.0
0.45,245.0,875777.0,0.0783634731306913,1.0
0.5,223.0,717399.0,0.0586122867769655,1.0
0.55,186.0,577323.0,0.058997050147492625,1.0
0.6000000000000001,154.0,454023.0,0.04078491727587533,1.0
0.6500000000000001,139.0,345119.0,0.04104142618956009,1.0
0.7000000000000001,127.0,251263.0,0.040400153905348214,1.0
0.7500000000000001,114.0,171969.0,0.040528408362190585,1.0
0.8,91.0,106915.0,0.04078491727587533,1.0
0.8500000000000001,63.0,58267.0,0.040400153905348214,1.0
0.9000000000000001,44.0,26295.0,0.04104142618956009,1.0
0.9500000000000001,24.0,10995.0,0.04001539053482109,1.0
1.0,3.0,7825.0,0.040271899448505837,1.0
0.0,2399.0,7101015.0,0.05886879569065025,2.0
0.05,1045.0,4121691.0,0.05886879569065025,2.0
0.1,794.0,3175443.0,0.05886879569065025,2.0
0.15000000000000002,584.0,2621589.0,0.05886879569065025,2.0
