threshold,max assoc,n assocs,accuracy,round
0.6500000000000001,86.0,68228.0,0.102,9.0
0.7000000000000001,72.0,54296.0,0.273,9.0
0.7500000000000001,58.0,41788.0,0.1025,9.0
0.8,47.0,30056.0,0.1005,9.0
0.8500000000000001,37.0,19284.0,0.1075,9.0
0.9000000000000001,29.0,10018.0,0.1005,9.0
0.9500000000000001,15.0,3920.0,0.101,9.0
1.0,2.0,2026.0,0.1005,9.0
0.0,910.0,772450.0,0.1025,10.0
0.05,425.0,439934.0,0.1025,10.0
0.1,275.0,349244.0,0.1025,10.0
0.15000000000000002,217.0,298680.0,0.1025,10.0
0.2,200.0,256148.0,0.1025,10.0
0.25,198.0,221224.0,0.1025,10.0
0.3,196.0,194898.0,0.1025,10.0
0.35000000000000003,185.0,171384.0,0.1025,10.0
0.4,159.0,150098.0,0.1025,10.0
0.45,129.0,130964.0,0.1025,10.0
0.5,114.0,113610.0,0.1025,10.0
0.55,104.0,96798.0,0.102,10.0
0.6000000000000001,94.0,81494.0,0.1015,10.0
0.6500000000000001,84.0,66876.0,0.197,10.0
0.7000000000000001,78.0,53324.0,0.2745,10.0
0.7500000000000001,69.0,40750.0,0.1255,10.0
0.8,52.0,29334.0,0.101,10.0
0.8500000000000001,49.0,18744.0,0.103,10.0
0.9000000000000001,38.0,9900.0,0.1035,10.0
0.9500000000000001,18.0,4046.0,0.101,10.0
1.0,6.0,2080.0,0.1005,10.0
0.0,1011.0,773940.0,0.202,11.0
0.05,471.0,471462.0,0.202,11.0
0.1,311.0,372040.0,0.202,11.0
0.15000000000000002,234.0,318784.0,0.202,11.0
0.2,210.0,275292.0,0.202,11.0
0.25,198.0,237614.0,0.202,11.0
0.3,196.0,208340.0,0.202,11.0
0.35000000000000003,188.0,183876.0,0.202,11.0
0.4,182.0,161714.0,0.202,11.0
0.45,129.0,140972.0,0.202,11.0
0.5,123.0,121444.0,0.1025,11.0
0.55,112.0,103338.0,0.198,11.0
0.6000000000000001,94.0,86328.0,0.1015,11.0
0.6500000000000001,86.0,70654.0,0.1965,11.0
0.7000000000000001,78.0,56438.0,0.1805,11.0
0.7500000000000001,67.0,43828.0,0.272,11.0
0.8,51.0,31392.0,0.1005,11.0
0.8500000000000001,37.0,20124.0,0.104,11.0
0.9000000000000001,29.0,10560.0,0.1015,11.0
0.9500000000000001,14.0,4110.0,0.101,11.0
1.0,4.0,2060.0,0.1005,11.0
0.0,907.0,758242.0,0.1025,12.0
