threshold,max assoc,n assocs,accuracy,round
0.9000000000000001,25.0,11305.0,0.10253727439183886,1.0
0.9500000000000001,16.0,5449.0,0.10358357311012294,1.0
1.0,2.0,3833.0,0.10279884907140989,1.0
0.0,1249.0,2105671.0,0.2001046298718284,2.0
0.05,625.0,1348763.0,0.2001046298718284,2.0
0.1,464.0,1081745.0,0.2001046298718284,2.0
0.15000000000000002,387.0,905779.0,0.2001046298718284,2.0
0.2,373.0,771487.0,0.2001046298718284,2.0
0.25,363.0,661849.0,0.2001046298718284,2.0
0.3,317.0,569335.0,0.2001046298718284,2.0
0.35000000000000003,250.0,488249.0,0.2001046298718284,2.0
0.4,210.0,415691.0,0.2001046298718284,2.0
0.45,168.0,350377.0,0.2001046298718284,2.0
0.5,142.0,290093.0,0.10279884907140989,2.0
0.55,122.0,235103.0,0.10279884907140989,2.0
0.6000000000000001,112.0,185097.0,0.1030604237509809,2.0
0.6500000000000001,101.0,140583.0,0.10253727439183886,2.0
0.7000000000000001,82.0,101869.0,0.10253727439183886,2.0
0.7500000000000001,66.0,68923.0,0.1030604237509809,2.0
0.8,54.0,43091.0,0.10332199843055193,2.0
0.8500000000000001,43.0,24119.0,0.10358357311012294,2.0
0.9000000000000001,32.0,11695.0,0.10279884907140989,2.0
0.9500000000000001,14.0,5507.0,0.10332199843055193,2.0
1.0,3.0,3845.0,0.1030604237509809,2.0
0.0,1325.0,2046867.0,0.20088935391054147,3.0
0.05,635.0,1326961.0,0.20088935391054147,3.0
0.1,482.0,1071633.0,0.20088935391054147,3.0
0.15000000000000002,382.0,905045.0,0.20088935391054147,3.0
0.2,371.0,774233.0,0.20088935391054147,3.0
0.25,349.0,667389.0,0.20088935391054147,3.0
0.3,316.0,575615.0,0.20088935391054147,3.0
0.35000000000000003,275.0,495943.0,0.20088935391054147,3.0
0.4,211.0,422965.0,0.20088935391054147,3.0
0.45,168.0,357409.0,0.20088935391054147,3.0
0.5,146.0,297285.0,0.20088935391054147,3.0
0.55,127.0,242277.0,0.10253727439183886,3.0
0.6000000000000001,112.0,191585.0,0.20062777923097044,3.0
0.6500000000000001,95.0,145847.0,0.10279884907140989,3.0
0.7000000000000001,84.0,105777.0,0.10227569971226785,3.0
0.7500000000000001,75.0,71277.0,0.10593774522626209,3.0
0.8,60.0,44711.0,0.10253727439183886,3.0
0.8500000000000001,47.0,24959.0,0.10332199843055193,3.0
0.9000000000000001,32.0,11985.0,0.10358357311012294,3.0
0.9500000000000001,16.0,5647.0,0.10332199843055193,3.0
1.0,2.0,3847.0,0.10358357311012294,3.0
0.0,1191.0,2016085.0,0.20062777923097044,4.0
0.05,580.0,1307341.0,0.20062777923097044,4.0
0.1,438.0,1050211.0,0.20062777923097044,4.0
0.15000000000000002,373.0,867887.0,0.20062777923097044,4.0
0.2,359.0,732793.0,0.20062777923097044,4.0
0.25,325.0,627493.0,0.20062777923097044,4.0
0.3,256.0,538147.0,0.20062777923097044,4.0
0.35000000000000003,199.0,460377.0,0.20062777923097044,4.0
0.4,170.0,391235.0,0.20062777923097044,4.0
0.45,144.0,328309.0,0.20062777923097044,4.0
0.5,124.0,271113.0,0.20036620455139942,4.0
0.55,111.0,218803.0,0.1030604237509809,4.0
0.6000000000000001,99.0,171739.0,0.104368297148836,4.0
0.6500000000000001,88.0,129969.0,0.10384514778969396,4.0
0.7000000000000001,75.0,93551.0,0.1030604237509809,4.0
0.7500000000000001,61.0,63473.0,0.10253727439183886,4.0
0.8,50.0,39571.0,0.10384514778969396,4.0
0.8500000000000001,39.0,22239.0,0.10462987182840701,4.0
0.9000000000000001,26.0,11051.0,0.10253727439183886,4.0
